grid_id,row_index,col_index,lon,lat,is_tree,elevation,slope,aspect,tree_type
108,2,0,925388.0961,1940836.538,0,18.205387,2.017796,57.34198,0
109,2,1,925408.0961,1940836.538,0,17.61215,1.947494,53.302887,0
110,2,2,925428.0961,1940836.538,0,17.114826,1.3906094,29.015625,0
111,2,3,925448.0961,1940836.538,0,17.14116,1.145835,356.22546,0
112,2,4,925468.0961,1940836.538,0,17.167494,1.0732212,355.9696,0
113,2,5,925488.0961,1940836.538,0,17.193827,1.0006309,355.6768,0
114,2,6,925508.0961,1940836.538,0,17.22016,1.0049483,336.98843,0
115,2,7,925528.0961,1940836.538,0,17.468117,1.2815453,316.7834,0
116,2,8,925548.0961,1940836.538,0,17.832907,1.4366713,313.3432,0
117,2,9,925568.0961,1940836.538,0,18.197697,1.4729493,314.8191,0
118,2,10,925588.0961,1940836.538,0,18.562487,1.6243619,312.16373,0
119,2,11,925608.0961,1940836.538,0,19.03849,2.5144637,297.42126,0
120,2,12,925628.0961,1940836.538,0,20.121683,3.3658276,292.94373,0
121,2,13,925648.0961,1940836.538,0,21.204878,3.4289427,295.32468,0
122,2,14,925668.0961,1940836.538,0,22.28807,3.4977376,297.61563,0
123,2,15,925688.0961,1940836.538,0,23.371265,3.8828437,297.211,0
124,2,16,925708.0961,1940836.538,0,24.702503,4.4780493,296.91824,0
125,2,17,925728.0961,1940836.538,0,26.164503,4.784803,299.1553,0
126,2,18,925748.0961,1940836.538,0,27.626503,4.939469,302.23926,0
127,2,19,925768.0961,1940836.538,0,29.088503,5.080416,305.34286,0
128,2,20,925788.0961,1940836.538,0,30.527252,5.1579986,310.379,0
129,2,21,925808.0961,1940836.538,0,31.839064,5.6883073,318.815,0
130,2,22,925828.0961,1940836.538,0,33.150875,6.420898,324.3499,0
131,2,23,925848.0961,1940836.538,0,34.462685,7.1982145,328.71252,0
132,2,24,925868.0961,1940836.538,0,35.774494,7.665415,337.5766,0
133,2,25,925888.0961,1940836.538,0,36.51626,7.815869,347.55743,0
134,2,26,925908.0961,1940836.538,0,36.957504,8.069609,351.04785,0
135,2,27,925928.0961,1940836.538,0,37.39875,8.403046,351.4107,0
136,2,28,925948.0961,1940836.538,0,37.839996,8.6880665,354.39023,0
137,2,29,925968.0961,1940836.538,0,37.996246,9.130158,11.153259,0
138,2,30,925988.0961,1940836.538,0,36.596493,9.959269,23.489258,0
139,2,31,926008.0961,1940836.538,0,35.196735,10.130992,23.059174,0
140,2,32,926028.0961,1940836.538,0,33.79698,10.303071,22.643768,0
141,2,33,926048.0961,1940836.538,1,32.397224,9.97394,13.304108,4
142,2,34,926068.0961,1940836.538,1,32.178246,10.068697,358.51138,3
143,2,35,926088.0961,1940836.538,1,32.581738,10.566764,353.7914,3
144,2,36,926108.0961,1940836.538,1,32.985226,11.003667,354.04465,4
145,2,37,926128.0961,1940836.538,1,33.388718,11.43459,354.53458,4
146,2,38,926148.0961,1940836.538,1,33.75581,11.711259,356.29745,4
147,2,39,926168.0961,1940836.538,0,33.924175,11.271223,357.57913,0
148,2,40,926188.0961,1940836.538,0,34.09254,10.844318,357.4813,0
149,2,41,926208.0961,1940836.538,0,34.260906,10.416227,357.37524,0
150,2,42,926228.0961,1940836.538,0,34.42927,10.010892,4.847534,0
151,2,43,926248.0961,1940836.538,1,33.664227,10.244671,16.243256,4
152,2,44,926268.0961,1940836.538,1,32.407112,10.480319,19.864105,4
153,2,45,926288.0961,1940836.538,1,31.149998,10.504205,19.815979,4
154,2,46,926308.0961,1940836.538,0,29.892883,10.5564575,20.201721,0
155,2,47,926328.0961,1940836.538,0,28.575819,10.543603,23.439056,0
156,2,48,926348.0961,1940836.538,0,26.93144,9.299522,30.139526,0
157,2,49,926368.0961,1940836.538,0,25.287062,7.930454,36.172302,0
158,2,50,926388.0961,1940836.538,0,23.642683,6.6754036,44.62784,0
159,2,51,926408.0961,1940836.538,0,21.998304,4.520827,46.789368,0
160,2,52,926428.0961,1940836.538,0,21.337576,2.762906,24.578094,0
161,2,53,926448.0961,1940836.538,0,21.1954,2.5297415,9.259216,0
162,3,0,925388.0961,1940816.538,0,18.585625,1.7973621,64.630066,0
163,3,1,925408.0961,1940816.538,0,18.018547,1.7055447,61.45108,0
164,3,2,925428.0961,1940816.538,0,17.539398,1.0916744,38.859497,0
165,3,3,925448.0961,1940816.538,0,17.540318,0.8295519,359.8183,0
166,3,4,925468.0961,1940816.538,0,17.541235,0.80898637,359.81366,0
167,3,5,925488.0961,1940816.538,0,17.542154,0.78842336,359.8088,0
168,3,6,925508.0961,1940816.538,0,17.543072,0.8484614,334.82095,0
169,3,7,925528.0961,1940816.538,0,17.794182,1.1995796,310.7931,0
170,3,8,925548.0961,1940816.538,0,18.177187,1.3689337,306.73923,0
171,3,9,925568.0961,1940816.538,0,18.56019,1.3902513,307.90097,0
172,3,10,925588.0961,1940816.538,0,18.943195,1.5455563,305.12094,0
173,3,11,925608.0961,1940816.538,0,19.442963,2.5230212,291.75372,0
174,3,12,925628.0961,1940816.538,0,20.580217,3.4167297,287.7471,0
175,3,13,925648.0961,1940816.538,0,21.717472,3.4507344,289.4378,0
176,3,14,925668.0961,1940816.538,0,22.854727,3.4876776,291.09402,0
177,3,15,925688.0961,1940816.538,0,23.991983,3.9020946,290.4238,0
178,3,16,925708.0961,1940816.538,0,25.411608,4.553698,290.2902,0
179,3,17,925728.0961,1940816.538,0,26.980091,4.851475,292.48615,0
180,3,18,925748.0961,1940816.538,0,28.548573,4.9633904,295.43988,0
181,3,19,925768.0961,1940816.538,0,30.117054,5.1019435,298.16974,0
182,3,20,925788.0961,1940816.538,0,31.696838,5.376111,301.15784,0
183,3,21,925808.0961,1940816.538,0,33.338326,5.959582,308.16635,0
184,3,22,925828.0961,1940816.538,0,34.979813,6.5511804,314.38303,0
185,3,23,925848.0961,1940816.538,0,36.621296,7.20458,319.5136,0
186,3,24,925868.0961,1940816.538,0,38.262783,7.3594575,330.0944,0
187,3,25,925888.0961,1940816.538,0,39.19708,7.321178,343.07883,0
188,3,26,925908.0961,1940816.538,0,39.75856,7.647777,347.93182,0
189,3,27,925928.0961,1940816.538,0,40.32004,8.109823,348.63742,0
190,3,28,925948.0961,1940816.538,0,40.881527,8.5051155,352.02625,0
191,3,29,925968.0961,1940816.538,0,41.14982,8.970255,9.70285,0
192,3,30,925988.0961,1940816.538,0,39.81736,9.740347,22.837189,0
193,3,31,926008.0961,1940816.538,0,38.484905,9.874213,22.503998,0
194,3,32,926028.0961,1940816.538,0,37.15245,10.00829,22.179962,0
195,3,33,926048.0961,1940816.538,1,35.819996,9.636897,12.103485,3
196,3,34,926068.0961,1940816.538,1,35.728317,9.949974,356.15335,3
197,3,35,926088.0961,1940816.538,1,36.290745,10.730834,351.46634,3
198,3,36,926108.0961,1940816.538,1,36.853172,11.406885,351.98804,3
199,3,37,926128.0961,1940816.538,1,37.4156,12.065815,353.01443,3
200,3,38,926148.0961,1940816.538,1,37.893055,12.51464,356.83002,3
201,3,39,926168.0961,1940816.538,1,37.906567,12.139049,359.82004,4
202,3,40,926188.0961,1940816.538,0,37.92008,11.780989,359.8144,0
203,3,41,926208.0961,1940816.538,0,37.93359,11.421987,359.8084,0
204,3,42,926228.0961,1940816.538,1,37.9471,11.11817,5.833679,4
205,3,43,926248.0961,1940816.538,1,37.134605,10.925441,15.477173,4
206,3,44,926268.0961,1940816.538,1,35.88666,10.525306,19.623474,4
207,3,45,926288.0961,1940816.538,1,34.638714,9.951258,20.832794,4
208,3,46,926308.0961,1940816.538,1,33.390766,9.461997,23.39978,4
209,3,47,926328.0961,1940816.538,0,31.991177,9.515434,32.750122,0
210,3,48,926348.0961,1940816.538,0,29.763638,9.453928,41.979553,0
211,3,49,926368.0961,1940816.538,0,27.5361,8.764139,46.25641,0
212,3,50,926388.0961,1940816.538,0,25.308563,8.128194,51.244415,0
213,3,51,926408.0961,1940816.538,0,23.081026,6.0399513,46.95819,0
214,3,52,926428.0961,1940816.538,0,22.21531,3.8257241,22.266113,0
215,3,53,926448.0961,1940816.538,0,22.067507,3.1856732,7.630127,0
216,4,0,925388.0961,1940796.538,0,18.743195,1.6091926,89.41211,0
