grid_id,row_index,col_index,lon,lat,is_tree,elevation,slope,aspect,tree_type
111,2,3,925428.0961,1940776.538,0,17.786463,0.87992,67.052155,0
112,2,4,925428.0961,1940796.538,0,17.786463,0.87992,67.052155,0
113,2,5,925428.0961,1940816.538,0,17.786463,0.87992,67.052155,0
114,2,6,925428.0961,1940836.538,0,17.786463,0.87992,67.052155,0
115,2,7,925428.0961,1940856.538,0,15.85818,1.1666868,44.313843,0
116,2,8,925428.0961,1940876.538,0,15.85818,1.1666868,44.313843,0
117,2,9,925448.0961,1940116.538,0,51.9147,7.3410344,262.95547,0
118,2,10,925448.0961,1940136.538,0,44.832333,9.858844,265.69202,0
119,2,11,925448.0961,1940156.538,0,44.832333,9.858844,265.69202,0
120,2,12,925448.0961,1940176.538,0,44.832333,9.858844,265.69202,0
121,2,13,925448.0961,1940196.538,0,44.832333,9.858844,265.69202,0
122,2,14,925448.0961,1940216.538,0,44.832333,9.858844,265.69202,0
123,2,15,925448.0961,1940236.538,0,54.26451,1.4565027,181.183,0
124,2,16,925448.0961,1940256.538,0,54.26451,1.4565027,181.183,0
125,2,17,925448.0961,1940276.538,0,54.26451,1.4565027,181.183,0
126,2,18,925448.0961,1940296.538,0,54.26451,1.4565027,181.183,0
127,2,19,925448.0961,1940316.538,0,49.40808,6.9310846,355.4997,0
128,2,20,925448.0961,1940336.538,0,49.40808,6.9310846,355.4997,0
129,2,21,925448.0961,1940356.538,0,49.40808,6.9310846,355.4997,0
130,2,22,925448.0961,1940376.538,0,49.40808,6.9310846,355.4997,0
131,2,23,925448.0961,1940396.538,0,49.40808,6.9310846,355.4997,0
132,2,24,925448.0961,1940416.538,0,32.45049,7.659813,19.27832,0
133,2,25,925448.0961,1940436.538,0,32.45049,7.659813,19.27832,0
134,2,26,925448.0961,1940456.538,0,32.45049,7.659813,19.27832,0
135,2,27,925448.0961,1940476.538,0,32.45049,7.659813,19.27832,0
136,2,28,925448.0961,1940496.538,0,26.557138,3.4076867,59.96054,0
137,2,29,925448.0961,1940516.538,0,26.557138,3.4076867,59.96054,0
138,2,30,925448.0961,1940536.538,0,26.557138,3.4076867,59.96054,0
139,2,31,925448.0961,1940556.538,0,26.557138,3.4076867,59.96054,0
140,2,32,925448.0961,1940576.538,0,26.557138,3.4076867,59.96054,0
141,2,33,925448.0961,1940596.538,1,27.084995,3.5616093,30.823303,4
142,2,34,925448.0961,1940616.538,1,27.084995,3.5616093,30.823303,4
143,2,35,925448.0961,1940636.538,1,27.084995,3.5616093,30.823303,4
144,2,36,925448.0961,1940656.538,1,27.084995,3.5616093,30.823303,4
145,2,37,925448.0961,1940676.538,1,16.936066,3.0111504,10.873413,4
146,2,38,925448.0961,1940696.538,1,16.936066,3.0111504,10.873413,4
147,2,39,925448.0961,1940716.538,0,16.936066,3.0111504,10.873413,0
148,2,40,925448.0961,1940736.538,0,16.936066,3.0111504,10.873413,0
149,2,41,925448.0961,1940756.538,0,16.936066,3.0111504,10.873413,0
150,2,42,925448.0961,1940776.538,0,17.786463,0.87992,67.052155,0
151,2,43,925448.0961,1940796.538,1,17.786463,0.87992,67.052155,4
152,2,44,925448.0961,1940816.538,1,17.786463,0.87992,67.052155,4
153,2,45,925448.0961,1940836.538,1,17.786463,0.87992,67.052155,4
154,2,46,925448.0961,1940856.538,0,15.85818,1.1666868,44.313843,0
155,2,47,925448.0961,1940876.538,0,15.85818,1.1666868,44.313843,0
156,2,48,925468.0961,1940116.538,0,51.9147,7.3410344,262.95547,0
157,2,49,925468.0961,1940136.538,0,44.832333,9.858844,265.69202,0
158,2,50,925468.0961,1940156.538,0,44.832333,9.858844,265.69202,0
159,2,51,925468.0961,1940176.538,0,44.832333,9.858844,265.69202,0
160,2,52,925468.0961,1940196.538,0,44.832333,9.858844,265.69202,0
161,2,53,925468.0961,1940216.538,0,44.832333,9.858844,265.69202,0
162,3,0,925468.0961,1940236.538,0,54.26451,1.4565027,181.183,0
163,3,1,925468.0961,1940256.538,0,54.26451,1.4565027,181.183,0
164,3,2,925468.0961,1940276.538,0,54.26451,1.4565027,181.183,0
165,3,3,925468.0961,1940296.538,0,54.26451,1.4565027,181.183,0
166,3,4,925468.0961,1940316.538,0,49.40808,6.9310846,355.4997,0
167,3,5,925468.0961,1940336.538,0,49.40808,6.9310846,355.4997,0
168,3,6,925468.0961,1940356.538,0,49.40808,6.9310846,355.4997,0
169,3,7,925468.0961,1940376.538,0,49.40808,6.9310846,355.4997,0
170,3,8,925468.0961,1940396.538,0,49.40808,6.9310846,355.4997,0
171,3,9,925468.0961,1940416.538,0,32.45049,7.659813,19.27832,0
172,3,10,925468.0961,1940436.538,0,32.45049,7.659813,19.27832,0
173,3,11,925468.0961,1940456.538,0,32.45049,7.659813,19.27832,0
174,3,12,925468.0961,1940476.538,0,32.45049,7.659813,19.27832,0
175,3,13,925468.0961,1940496.538,0,26.557138,3.4076867,59.96054,0
176,3,14,925468.0961,1940516.538,0,26.557138,3.4076867,59.96054,0
177,3,15,925468.0961,1940536.538,0,26.557138,3.4076867,59.96054,0
178,3,16,925468.0961,1940556.538,0,26.557138,3.4076867,59.96054,0
179,3,17,925468.0961,1940576.538,0,26.557138,3.4076867,59.96054,0
180,3,18,925468.0961,1940596.538,0,27.084995,3.5616093,30.823303,0
181,3,19,925468.0961,1940616.538,0,27.084995,3.5616093,30.823303,0
182,3,20,925468.0961,1940636.538,0,27.084995,3.5616093,30.823303,0
183,3,21,925468.0961,1940656.538,0,27.084995,3.5616093,30.823303,0
184,3,22,925468.0961,1940676.538,0,16.936066,3.0111504,10.873413,0
185,3,23,925468.0961,1940696.538,0,16.936066,3.0111504,10.873413,0
186,3,24,925468.0961,1940716.538,0,16.936066,3.0111504,10.873413,0
187,3,25,925468.0961,1940736.538,0,16.936066,3.0111504,10.873413,0
188,3,26,925468.0961,1940756.538,0,16.936066,3.0111504,10.873413,0
189,3,27,925468.0961,1940776.538,0,17.786463,0.87992,67.052155,0
190,3,28,925468.0961,1940796.538,0,17.786463,0.87992,67.052155,0
191,3,29,925468.0961,1940816.538,0,17.786463,0.87992,67.052155,0
192,3,30,925468.0961,1940836.538,0,17.786463,0.87992,67.052155,0
193,3,31,925468.0961,1940856.538,0,15.85818,1.1666868,44.313843,0
194,3,32,925468.0961,1940876.538,0,15.85818,1.1666868,44.313843,0
195,3,33,925488.0961,1940116.538,1,55.1808,8.602558,189.52228,4
196,3,34,925488.0961,1940136.538,1,67.76301,6.5279536,271.44498,4
197,3,35,925488.0961,1940156.538,1,67.76301,6.5279536,271.44498,4
198,3,36,925488.0961,1940176.538,1,67.76301,6.5279536,271.44498,2
199,3,37,925488.0961,1940196.538,1,67.76301,6.5279536,271.44498,2
200,3,38,925488.0961,1940216.538,1,67.76301,6.5279536,271.44498,4
201,3,39,925488.0961,1940236.538,1,54.661396,8.214911,10.645508,4
202,3,40,925488.0961,1940256.538,0,54.661396,8.214911,10.645508,0
203,3,41,925488.0961,1940276.538,0,54.661396,8.214911,10.645508,0
204,3,42,925488.0961,1940296.538,1,54.661396,8.214911,10.645508,2
205,3,43,925488.0961,1940316.538,1,42.224045,10.454894,23.322723,2
206,3,44,925488.0961,1940336.538,1,42.224045,10.454894,23.322723,4
207,3,45,925488.0961,1940356.538,1,42.224045,10.454894,23.322723,4
208,3,46,925488.0961,1940376.538,1,42.224045,10.454894,23.322723,4
209,3,47,925488.0961,1940396.538,0,42.224045,10.454894,23.322723,0
210,3,48,925488.0961,1940416.538,0,24.160894,7.498584,21.960236,0
211,3,49,925488.0961,1940436.538,0,24.160894,7.498584,21.960236,0
212,3,50,925488.0961,1940456.538,0,24.160894,7.498584,21.960236,0
213,3,51,925488.0961,1940476.538,0,24.160894,7.498584,21.960236,0
214,3,52,925488.0961,1940496.538,0,20.250193,2.3437524,42.328156,0
215,3,53,925488.0961,1940516.538,0,20.250193,2.3437524,42.328156,0
216,4,0,925488.0961,1940536.538,0,20.250193,2.3437524,42.328156,0
217,4,1,925488.0961,1940556.538,0,20.250193,2.3437524,42.328156,0
218,4,2,925488.0961,1940576.538,0,20.250193,2.3437524,42.328156,0
219,4,3,925488.0961,1940596.538,0,18.714304,2.3436372,73.0712,0
220,4,4,925488.0961,1940616.538,0,18.714304,2.3436372,73.0712,0
221,4,5,925488.0961,1940636.538,0,18.714304,2.3436372,73.0712,0
222,4,6,925488.0961,1940656.538,0,18.714304,2.3436372,73.0712,0
223,4,7,925488.0961,1940676.538,0,18.105085,0.92744106,289.85522,0
224,4,8,925488.0961,1940696.538,0,18.105085,0.92744106,289.85522,0
225,4,9,925488.0961,1940716.538,0,18.105085,0.92744106,289.85522,0
226,4,10,925488.0961,1940736.538,0,18.105085,0.92744106,289.85522,0
227,4,11,925488.0961,1940756.538,0,18.105085,0.92744106,289.85522,0
228,4,12,925488.0961,1940776.538,0,17.724615,0.78864676,316.3922,0
229,4,13,925488.0961,1940796.538,0,17.724615,0.78864676,316.3922,0
230,4,14,925488.0961,1940816.538,0,17.724615,0.78864676,316.3922,0
231,4,15,925488.0961,1940836.538,0,17.724615,0.78864676,316.3922,0
232,4,16,925488.0961,1940856.538,0,16.310991,1.0929317,327.30765,0
233,4,17,925488.0961,1940876.538,0,16.310991,1.0929317,327.30765,0
234,4,18,925508.0961,1940116.538,0,55.1808,8.602558,189.52228,0
235,4,19,925508.0961,1940136.538,0,67.76301,6.5279536,271.44498,0
236,4,20,925508.0961,1940156.538,0,67.76301,6.5279536,271.44498,0
237,4,21,925508.0961,1940176.538,0,67.76301,6.5279536,271.44498,0
238,4,22,925508.0961,1940196.538,0,67.76301,6.5279536,271.44498,0
239,4,23,925508.0961,1940216.538,0,67.76301,6.5279536,271.44498,0
240,4,24,925508.0961,1940236.538,0,54.661396,8.214911,10.645508,0
241,4,25,925508.0961,1940256.538,0,54.661396,8.214911,10.645508,0
242,4,26,925508.0961,1940276.538,0,54.661396,8.214911,10.645508,0
243,4,27,925508.0961,1940296.538,0,54.661396,8.214911,10.645508,0
244,4,28,925508.0961,1940316.538,0,42.224045,10.454894,23.322723,0
245,4,29,925508.0961,1940336.538,0,42.224045,10.454894,23.322723,0
246,4,30,925508.0961,1940356.538,0,42.224045,10.454894,23.322723,0
247,4,31,925508.0961,1940376.538,0,42.224045,10.454894,23.322723,0
248,4,32,925508.0961,1940396.538,0,42.224045,10.454894,23.322723,0
249,4,33,925508.0961,1940416.538,1,24.160894,7.498584,21.960236,4
250,4,34,925508.0961,1940436.538,1,24.160894,7.498584,21.960236,4
251,4,35,925508.0961,1940456.538,1,24.160894,7.498584,21.960236,4
252,4,36,925508.0961,1940476.538,1,24.160894,7.498584,21.960236,4
253,4,37,925508.0961,1940496.538,1,20.250193,2.3437524,42.328156,4
254,4,38,925508.0961,1940516.538,1,20.250193,2.3437524,42.328156,4
255,4,39,925508.0961,1940536.538,1,20.250193,2.3437524,42.328156,4
256,4,40,925508.0961,1940556.538,1,20.250193,2.3437524,42.328156,4
257,4,41,925508.0961,1940576.538,1,20.250193,2.3437524,42.328156,4
258,4,42,925508.0961,1940596.538,1,18.714304,2.3436372,73.0712,4
259,4,43,925508.0961,1940616.538,1,18.714304,2.3436372,73.0712,4
260,4,44,925508.0961,1940636.538,1,18.714304,2.3436372,73.0712,4
261,4,45,925508.0961,1940656.538,1,18.714304,2.3436372,73.0712,4
262,4,46,925508.0961,1940676.538,1,18.105085,0.92744106,289.85522,4
263,4,47,925508.0961,1940696.538,1,18.105085,0.92744106,289.85522,4
264,4,48,925508.0961,1940716.538,0,18.105085,0.92744106,289.85522,0
265,4,49,925508.0961,1940736.538,0,18.105085,0.92744106,289.85522,0
266,4,50,925508.0961,1940756.538,0,18.105085,0.92744106,289.85522,0
267,4,51,925508.0961,1940776.538,0,17.724615,0.78864676,316.3922,0
268,4,52,925508.0961,1940796.538,0,17.724615,0.78864676,316.3922,0
269,4,53,925508.0961,1940816.538,0,17.724615,0.78864676,316.3922,0
270,5,0,925508.0961,1940836.538,0,17.724615,0.78864676,316.3922,0
271,5,1,925508.0961,1940856.538,0,16.310991,1.0929317,327.30765,0
272,5,2,925508.0961,1940876.538,0,16.310991,1.0929317,327.30765,0
273,5,3,925528.0961,1940116.538,0,55.1808,8.602558,189.52228,0
274,5,4,925528.0961,1940136.538,0,67.76301,6.5279536,271.44498,0
275,5,5,925528.0961,1940156.538,0,67.76301,6.5279536,271.44498,0
276,5,6,925528.0961,1940176.538,0,67.76301,6.5279536,271.44498,0
277,5,7,925528.0961,1940196.538,0,67.76301,6.5279536,271.44498,0
278,5,8,925528.0961,1940216.538,0,67.76301,6.5279536,271.44498,0
279,5,9,925528.0961,1940236.538,0,54.661396,8.214911,10.645508,0
280,5,10,925528.0961,1940256.538,0,54.661396,8.214911,10.645508,0
281,5,11,925528.0961,1940276.538,0,54.661396,8.214911,10.645508,0
282,5,12,925528.0961,1940296.538,0,54.661396,8.214911,10.645508,0
283,5,13,925528.0961,1940316.538,0,42.224045,10.454894,23.322723,0
284,5,14,925528.0961,1940336.538,0,42.224045,10.454894,23.322723,0
285,5,15,925528.0961,1940356.538,0,42.224045,10.454894,23.322723,0
286,5,16,925528.0961,1940376.538,0,42.224045,10.454894,23.322723,0
287,5,17,925528.0961,1940396.538,0,42.224045,10.454894,23.322723,0
288,5,18,925528.0961,1940416.538,0,24.160894,7.498584,21.960236,0
289,5,19,925528.0961,1940436.538,0,24.160894,7.498584,21.960236,0
290,5,20,925528.0961,1940456.538,0,24.160894,7.498584,21.960236,0
291,5,21,925528.0961,1940476.538,0,24.160894,7.498584,21.960236,0
